date,food,outfit,dwelling,health,beauty,remote,money,travel,kids,nonfood,telecom,fun,charity,misc
2020-05-03,5366977.400000055,249234.93999999997,791204.4599999998,635901.7200000001,71384.53,22699.79,13006326.629999993,895981.2800000005,159532.01,1065695.1199999996,508259.81,1006615.3199999998,6667.99,644158.0199999999
2020-05-04,5460385.5800000485,435852.99,948955.8399999997,547793.7399999998,72393.08,6991.120000000001,12445832.499999994,1352211.5999999996,315430.37,1360171.8999999997,370836.05,1214668.6599999978,2928.44,144388.16999999998
2020-05-05,5541804.780000072,600664.99,918555.9700000001,604321.3400000003,86245.34,10102.56,11917581.900000004,1760341.7599999984,306477.86999999994,1039386.0500000004,453932.11000000004,1093720.7499999993,1520.0,167783.55000000005
2020-05-06,5104059.510000034,504935.1,976456.03,517456.9,100764.54999999999,6441.56,29821091.669999998,1547803.3300000008,155387.89999999997,1216931.6500000001,480591.80999999994,1496657.7399999972,11199.69,247402.38000000006
2020-05-07,5609084.200000029,544226.36,944319.75,581679.12,114466.18999999999,18477.789999999997,34618386.35000001,1512287.1400000004,191011.84999999995,1461973.4499999995,822838.7099999998,1361427.3699999976,5639.240000000001,172880.76
2020-05-08,7241746.100000093,374031.08999999997,988025.0299999999,727228.4600000002,112207.21999999997,15592.54,37432220.00000003,2248519.4800000014,208222.12999999998,1502649.6099999996,655495.83,2190484.4299999936,7272.59,237498.05
2020-05-09,6336103.720000099,415250.39,894920.0500000003,344355.5900000002,117977.3,12345.26,15221797.100000001,1273539.9600000004,297455.7199999999,1303937.1699999997,309280.76,1724163.509999993,5081.54,212182.21000000002
2020-05-10,5533231.700000062,210458.65,1142170.53,476558.65000000014,74878.90000000001,12139.36,17017535.669999994,1239788.5699999987,167884.11,1316994.0999999992,267148.44999999995,1684578.4199999946,3560.5600000000004,136798.35000000006
2020-05-11,5545241.180000056,456094.63999999996,1002603.9700000001,705707.7100000003,174431.90000000002,22317.879999999997,15567659.319999997,1786953.8599999987,261558.81,1209324.0899999996,381203.8400000001,1565088.3099999959,18078.559999999998,175685.96
2020-05-12,5077349.930000036,450900.13,1030085.9,819185.27,141284.6,18496.800000000003,28401051.029999997,1755479.2899999993,146736.32,1307688.1,763734.3599999998,1684969.4100000008,4159.0,320999.8899999999
2020-05-13,5286733.700000061,687929.51,1296272.5599999998,830794.4300000004,149180.8,25703.600000000006,25339699.149999995,2229802.8699999964,207248.72,1465730.2599999998,543502.33,2165924.0199999996,5426.28,333092.61
2020-05-14,5518510.120000069,442225.31000000006,1504745.8800000001,852501.88,106227.78,8832.03,25754454.980000004,1769510.349999999,228094.75000000003,1627462.4599999993,556053.8799999999,1267234.0099999993,10023.14,362768.75000000006
2020-05-15,6531069.850000084,236656.33000000002,1548282.0200000005,704937.0599999998,242275.65,7442.889999999999,35390213.75000001,1759476.0699999987,200706.99999999997,1529687.7599999988,460295.08,1850826.7799999975,11088.27,804069.6300000001
2020-05-16,6477417.490000074,316057.29,942164.02,590445.01,191306.6,6366.189999999999,16865863.34999999,1617503.4900000005,241839.53,1722148.45,533987.0,1929621.0199999954,5794.0,308184.4799999999
2020-05-17,5499106.710000066,396628.80000000005,1320843.88,518883.4800000001,107343.16000000003,17481.89,12769052.129999993,1254710.5400000012,230991.28,1119798.3699999999,272400.17,1371252.1699999978,11164.0,224596.73000000004
2020-05-18,4879265.220000039,241759.21999999997,1469641.8500000003,748013.4700000006,120619.0,30721.72,30739296.19,2587838.41,264242.64999999997,1346077.1200000003,386645.17,1408116.6299999957,8763.48,276576.23
2020-05-19,5151528.530000051,396741.72000000003,1268997.69,1040334.8600000002,204929.25999999998,11503.25,29335153.520000007,2681521.519999997,194986.09999999995,1226995.87,865268.3699999999,1075356.4799999993,3758.5,324767.09
2020-05-20,5603326.250000074,538378.38,1354482.7399999995,775805.09,119320.61,15592.789999999997,29126963.43000001,1615680.3999999978,196951.12000000002,1189521.89,855033.1199999999,1382880.0399999968,14022.119999999999,392528.91000000003
2020-05-21,5520483.390000054,644907.8399999999,1036069.6400000004,749852.51,101937.30999999998,12473.410000000002,28570299.040000007,1912375.129999999,208918.11,1266218.8199999994,449377.44999999995,1473359.6199999957,5906.48,317993.76999999996
2020-05-22,6928223.580000089,548089.58,1422294.0399999996,834633.1299999999,98507.23,48134.76000000002,27576287.09999999,2319660.63,282906.87000000005,1337209.65,446688.45999999996,1730658.8399999947,4202.639999999999,313604.91
2020-05-23,6539484.340000073,404088.5300000001,961385.81,564545.8400000001,178801.88999999996,10600.67,14722369.790000003,1663432.2099999988,270016.36000000004,1744608.13,485124.26999999996,1772960.0499999945,9181.169999999998,201315.11
2020-05-24,5598846.460000062,497362.77,831343.0,464051.16999999975,95105.74999999999,6167.78,11789442.210000003,1468832.9,347092.50000000006,1375853.8800000008,341764.49000000005,1527007.049999997,4108.17,168531.84999999998
2020-05-25,5748074.900000077,537743.27,1400246.57,921075.4299999998,150690.29999999996,12109.83,33146287.819999997,2028436.7899999998,310550.71000000014,1453114.9699999995,511556.00999999995,1257143.1599999985,1840.3100000000002,401412.67999999993
2020-05-26,5490574.570000086,1146048.1200000003,1316517.65,875816.49,136353.99,15790.27,26822777.910000008,1920337.0099999988,251798.90000000002,1201603.8899999994,530692.1499999998,1860315.0399999933,6050.959999999999,311471.55
2020-05-27,5452995.960000054,1314097.1599999997,1479538.1700000004,783078.3499999999,168431.71,10242.48,25225767.15,2643950.7899999996,265509.19999999995,1296427.08,492755.5699999999,1877530.4599999953,6824.74,329624.52
2020-05-28,5959039.670000079,584429.7299999999,1128472.83,886656.7999999999,124730.55999999998,8602.310000000001,28729001.92000001,1900927.6200000008,209706.03,1392876.57,583326.5599999998,1406134.9199999955,6711.79,696313.4199999999
2020-05-29,6928680.700000059,855360.63,1539660.2000000004,706864.2200000001,165963.50000000003,10324.409999999998,38979678.57,2299557.889999997,226320.08,1529527.8399999999,1080348.9299999997,1733215.1499999969,8757.529999999999,350368.2199999999
2020-05-30,6620846.690000064,599799.6399999999,1272438.2700000005,603216.4,139458.40000000002,11654.479999999998,13418366.389999999,1671592.4299999985,547248.6199999998,1233819.0999999996,866617.9500000001,1552582.6199999987,3347.3900000000003,202128.38
2020-05-31,6025538.780000036,544208.6599999999,932623.2899999999,432041.55999999994,131341.48,8736.45,11591118.869999997,1406509.449999999,287373.50999999995,1165282.0200000005,349730.7399999999,1368193.1699999992,3291.92,268797.11999999994
2020-06-01,5127217.090000041,549980.61,1093271.8500000003,804471.1600000004,141430.47999999998,17257.309999999998,30951683.169999994,2237042.029999998,424285.6599999999,1398262.3499999996,475482.19,1333621.569999998,8359.119999999999,278358.55999999994
2020-06-02,5169261.720000045,554585.1799999999,1036775.2399999999,702538.8700000003,104215.10999999999,14915.68,32581989.859999996,2851449.980000002,354479.88000000006,1288228.4799999997,495251.2,1316308.0399999975,4971.85,246348.20000000004
2020-06-03,5027718.580000042,960328.6200000001,1323678.3199999996,689270.8500000001,166843.61,9492.66,28616362.299999993,1919531.8799999985,471787.81999999995,1606467.9500000007,492013.49,1785142.8999999915,1658.29,287682.03
2020-06-04,5518233.7700000815,819941.51,995669.0000000001,629608.9500000001,152778.41999999998,9052.960000000001,22806476.459999997,2125218.1199999996,300311.16000000003,1062389.32,366345.1099999999,1380682.309999999,3764.77,430516.3900000002
2020-06-05,6467600.280000087,505951.2,1219086.36,708747.45,205405.24,8019.839999999998,29923967.290000003,2007202.1399999987,266779.98,1486106.13,358577.96,2059929.8799999962,17717.7,352170.96
2020-06-06,6297094.550000067,1084206.9500000002,1047076.3499999994,624230.5200000003,153391.24,21380.36000000001,14926883.52,1855689.0299999998,196420.10999999996,1366790.4199999997,475106.90000000014,1272072.8099999966,7307.0599999999995,206447.51999999996
2020-06-07,5334968.9500000635,539373.2999999999,710856.6999999998,457176.2,120708.14999999997,4105.62,11251178.300000003,1923295.2999999998,650694.51,1218736.0600000008,344063.95999999996,1188102.4599999995,7345.639999999999,270884.85000000003
2020-06-08,5067173.790000063,1068992.23,1097801.1300000001,721374.4700000003,256455.13999999993,8908.0,25405956.51,2181225.6399999983,344367.0399999999,1496660.5300000005,505136.99999999994,1546515.9499999944,19480.0,283120.37
2020-06-09,4915380.180000039,1067448.3800000001,1274390.9099999995,749680.1099999999,193827.69999999998,6481.499999999998,23589304.59999999,2071549.0300000005,578631.78,1868801.7899999996,557336.49,2016535.139999994,8476.32,855859.8500000001
2020-06-10,5703862.770000058,1169184.8599999999,1103946.2300000004,934903.16,231646.15999999997,14140.140000000001,33261439.37000001,2309649.04,469125.8400000001,1772054.9700000002,784970.8900000001,2895507.4799999907,9075.0,254408.16999999998
2020-06-11,7172134.920000095,1002785.3,1437019.7300000002,883689.6499999999,207932.06,15737.199999999999,48520625.27000004,2983158.0000000005,204497.89,1762846.5599999994,414646.33999999997,2340649.3699999996,6439.45,297119.63
2020-06-12,7262436.810000117,1580358.1499999997,1237018.1400000001,934697.8900000002,220902.11000000002,19341.690000000006,22325696.380000006,2343113.5200000005,474683.18000000005,1358247.3900000006,945216.1699999998,1905897.2499999965,5916.0,249880.66
2020-06-13,6063007.280000071,836045.75,1607581.93,610090.6099999998,186215.32,10101.59,12549941.850000003,1901173.529999999,293194.72000000003,995266.2199999999,262328.27,1594464.889999996,7133.639999999999,254251.68
2020-06-14,5507890.760000062,971189.62,812064.2999999999,496786.76000000007,138619.01,11931.06,11575806.870000001,1649439.6800000004,178421.26999999996,1190869.1599999995,203502.55999999994,1097171.2499999998,7435.780000000001,239591.90999999997
2020-06-15,5767232.030000094,923962.0499999999,1444072.7899999998,847770.0700000002,268106.82000000007,33654.67999999999,31026977.249999996,2525852.700000001,212716.67999999993,1261884.110000001,801168.5,1659856.9999999956,2792.64,383268.45999999996
2020-06-16,5550135.390000068,1268815.02,1511797.9599999988,1046486.8800000001,274925.81,27879.829999999994,25428334.44,3127928.649999999,332851.22000000003,1459199.64,675517.7000000002,1557762.4899999967,6990.0,291652.92000000004
2020-06-17,5731079.13000009,1551386.5,1213209.3199999998,884239.4400000001,262594.01,10241.650000000001,29053481.07999999,2625726.0199999977,247778.93000000002,1521445.9199999992,453146.32999999996,1680627.3899999978,10952.64,362992.19999999995
2020-06-18,5701891.5000001,909825.78,1132633.6400000001,682187.0600000004,225595.83000000002,18677.420000000002,28484867.539999995,2600074.4999999986,233800.95999999996,1261588.13,515418.58,2287309.249999994,4823.94,794082.15
2020-06-19,7023286.9300001385,1196088.63,1606582.6699999995,826831.0500000003,275580.12999999995,19553.12,33006365.32999999,2835289.21,235545.11999999994,1451008.7500000002,555330.6,1867109.7299999914,5588.8,368941.27999999997
2020-06-20,6517501.860000079,958550.06,1148009.91,905062.1599999996,213239.19,48210.909999999996,16345398.690000003,2518996.479999999,506208.08,1212597.73,709836.82,1783841.3599999966,6610.0,366655.7299999999
2020-06-21,5740057.330000064,1061384.51,1176882.1699999997,639994.6999999996,173055.83999999994,23194.419999999995,11442643.159999998,2062602.6399999987,314339.52999999997,1196673.7800000005,278353.05999999994,1433157.8999999973,6040.0,194600.37999999998
2020-06-22,5221745.700000058,1034586.65,992885.9199999996,842510.3599999999,169590.69,16057.289999999997,28212040.43000001,2410989.5899999966,280710.48000000016,1725105.8599999994,563798.5599999998,1302508.1299999973,5482.64,927024.9800000001
2020-06-23,5807847.440000069,985690.74,1235093.56,728801.6600000003,227230.5,10130.739999999996,32554580.860000003,2704904.8100000042,490174.70000000007,1217571.8699999994,792165.78,1538984.4799999953,1911.6399999999999,446337.32999999996
2020-06-24,5784801.670000073,1188281.97,1092616.29,629545.24,319461.86,12042.599999999999,15451423.690000001,2370100.2999999975,513054.26,1333196.7700000005,430322.24,1457107.9899999956,4766.0,191278.3
2020-06-25,6095095.150000108,992988.4500000001,1812463.6200000003,953107.1699999998,290794.86,7704.439999999999,32169528.639999986,3143623.8399999985,253332.63,1188558.3099999996,585615.6400000002,2307126.299999996,28526.61,289962.7899999999
2020-06-26,7208436.630000076,1301377.98,1417432.0799999998,859262.07,175063.61999999997,29242.170000000002,35284673.34999999,3089083.4900000016,265845.35,2278576.0099999993,672294.42,1998539.9100000001,9141.02,556247.04
2020-06-27,6056410.180000046,1166044.4300000002,1394633.0999999999,604605.49,297935.52000000014,24578.149999999994,15829997.419999998,2269907.4199999985,206173.39,1325335.609999999,465782.05,1210731.1200000013,6660.0,340468.24999999994
2020-06-28,6208981.170000083,1429358.5299999998,1142941.66,454812.95,243496.19999999998,13473.109999999999,13073402.950000003,2218860.8399999994,179246.19000000003,1218818.1800000004,335064.67,1946185.4799999935,5007.28,294012.8900000001
2020-06-29,5733888.520000065,1201119.9,1198623.09,728368.4800000004,231991.16999999998,33747.01,27154378.35,2938063.500000001,165112.74000000002,1579922.67,716498.4800000001,1660578.3499999898,16501.84,232803.22000000003
2020-06-30,6092554.980000066,1380720.34,1645840.495,866801.4349999999,253582.37499999997,22274.465000000004,25134550.845,2697540.335,226059.56,1578786.4749999996,858374.0800000001,2338905.219999997,20317.550000000003,306763.805
2020-07-01,6451221.440000066,1560320.7800000003,2093057.9,1005234.3899999994,275173.57999999996,10801.920000000002,23114723.339999996,2457017.169999999,287006.38,1577650.2799999996,1000249.68,3017232.0900000036,24133.260000000002,380724.38999999996
2020-07-02,5885485.320000074,943072.86,1335990.4600000002,918494.9899999998,260787.97999999998,28933.05999999999,35627247.04000001,3674154.33,241920.97999999995,1511276.5699999998,501464.2199999999,1897842.489999997,19722.73,461251.37
2020-07-03,6811713.570000108,1680591.67,950372.94,939714.4499999997,315920.6099999999,14530.33,34382263.459999986,2856620.389999996,234146.15,1299412.4699999988,468378.0699999999,2215379.0600000005,4969.0,227496.12999999998
2020-07-04,6791498.940000072,1727318.81,1240377.8399999996,634290.2100000004,231492.16999999998,14127.239999999996,15550402.719999999,2179245.019999999,180485.69,1880303.5299999993,500890.2199999999,1698133.4099999992,3310.0,252683.96999999997
2020-07-05,6089301.200000073,1011953.0200000001,1072743.75,605436.0900000001,254491.77,33869.07999999999,15228858.360000005,1788439.949999998,251186.41999999998,1249620.1199999999,428611.15,2551372.170000004,2100.0,215289.96000000002
2020-07-06,5479313.67000007,1029289.56,1414814.55,1172468.2300000002,227894.91999999998,11137.090000000002,28309928.700000003,2785635.1799999964,402309.05000000005,1257317.65,374946.5199999999,2475903.6799999992,19130.31,240801.92999999993
2020-07-07,5209140.470000044,921596.32,1388932.5499999998,1095491.4299999992,239463.3,18179.949999999997,35546443.52999999,3058109.5099999965,613935.7600000001,1261218.6100000006,958920.48,2033185.3999999962,5520.0,433317.31999999995
2020-07-08,5453154.310000067,1052261.4600000004,1558379.9100000006,1138215.1900000002,243324.87999999998,20769.680000000004,28515415.120000005,3345857.2999999933,392298.6599999999,1275693.519999999,653229.73,3246294.4900000067,18487.58,406499.3400000001
2020-07-09,5808368.690000077,1555313.6000000003,1205652.19,856669.4300000004,253533.42999999996,41630.82000000001,26773037.77,3615644.2999999947,603036.06,1618580.4100000008,371036.74,2395399.3000000045,8486.0,337661.82000000007
2020-07-10,7213950.450000096,1706126.8800000004,1915155.2699999998,970622.4199999998,307583.52,12136.05,41317557.87000001,3343187.7199999955,415039.93000000005,1517176.47,470278.52999999997,2187427.709999994,5405.27,411377.9100000001
2020-07-11,7517900.350000095,1538253.2299999997,1636782.9599999993,857524.3099999996,331884.85000000003,19928.04,18109803.00000001,2660512.010000002,426697.09,1563374.7100000004,488857.12,2248879.6599999997,7357.15,355361.01
2020-07-12,6044118.390000087,1464174.78,1102618.7100000002,522895.2200000002,301117.30000000005,18357.060000000005,11777786.279999997,2629612.4199999985,289282.94,1228414.5100000005,310156.50999999995,2319377.0399999986,6975.0,170912.66999999998
2020-07-13,5600474.700000064,928175.1900000001,2116054.23,899591.8200000002,245347.33999999997,26108.219999999998,26108907.189999994,3054317.32,414485.55000000005,1454591.8400000005,444348.01,1608870.389999997,1649.15,422366.38999999996
2020-07-14,5868058.950000079,1376291.6300000004,1822292.5900000005,837720.0599999999,246875.80999999997,38352.69,27646304.6,3437900.809999997,320797.0300000001,1535689.0099999993,581565.76,1755519.3999999973,5603.0,626858.26
2020-07-15,5697040.77000008,973216.7300000001,1885786.2899999996,926918.9500000001,374373.30000000005,32938.15000000001,38807869.94999999,2763181.4499999937,369345.7900000001,1414172.2900000003,600758.1200000001,2559499.340000006,3830.0,503851.43
2020-07-16,6117641.400000079,1503952.97,1505598.3299999996,1086141.3600000003,309183.02,20558.470000000005,34961937.269999996,2990687.5600000005,695642.4599999998,1554960.869999999,467124.13000000006,2012194.7599999984,4178.26,470287.78
2020-07-17,7244344.390000108,1154310.35,2065266.1200000008,1183813.95,402045.87999999983,18098.05,32614849.11000001,3980793.3299999945,264720.23,1421949.5399999998,670098.81,1943519.8599999952,5455.27,278333.1499999999
2020-07-18,7142743.120000112,1887331.1300000001,1340874.0399999996,756460.4700000002,253483.31999999998,12847.82,13947146.819999997,2555519.9500000007,268268.31000000006,1297370.4799999993,491125.09,1789916.8599999966,1883.52,397251.83
2020-07-19,5692858.620000068,1747976.09,1290357.6499999997,457046.95,441381.16,40633.469999999994,11805650.46,2257054.139999999,440190.49000000005,1561491.100000001,369512.94999999995,1969766.5799999957,2014.5,651764.78
2020-07-20,5673290.910000084,1208055.52,1686957.23,850166.8699999999,352617.47000000003,10516.98,28178452.149999987,3020176.3499999978,188151.26999999996,1358271.4600000007,529651.08,1506889.4699999979,11866.89,574454.5700000001
2020-07-21,5572862.280000077,1076438.3599999999,1302229.3199999996,823293.3399999999,343358.19,12557.839999999998,25383829.669999994,2855668.0799999973,433129.0,1300417.84,1036093.1300000002,1853846.3399999938,5295.0599999999995,435719.89999999997
2020-07-22,5478802.860000061,1201393.83,1089723.2999999996,917342.4600000001,275596.14,13044.07,22482230.50000001,2566292.1499999957,203965.51,1210382.7100000002,716276.68,1745217.6599999985,4291.13,894091.8899999998
2020-07-23,5698463.760000064,1338057.98,1235976.1500000001,809949.2199999999,268789.31,23995.38,25434001.06999997,3244352.1900000013,339035.87,1285103.0399999996,653273.0300000001,1854690.599999996,10435.27,426169.25000000006
2020-07-24,6929403.220000105,1066679.56,1700380.6900000002,928528.12,313998.62000000005,21561.070000000003,32278026.100000013,2958862.1199999987,237087.00999999995,1089900.0599999998,577461.9299999999,2747979.7300000004,4144.9,487704.24999999994
2020-07-25,6936824.400000084,1183592.1800000002,1181833.8699999996,679768.33,244022.34999999998,15920.919999999996,14528123.86,3098666.0900000017,236380.49999999994,1279109.3300000003,538242.11,2791366.7199999983,4129.049999999999,567528.4
2020-07-26,6076810.130000069,974370.26,1080524.3699999999,489259.9200000001,192449.24999999997,20256.04,11688671.540000001,2469049.849999996,393814.24000000005,825978.3800000004,450761.35,1921826.8399999982,2918.01,453629.86000000004
2020-07-27,5365823.130000073,2449671.6899999995,1784926.6799999995,891518.89,445893.9300000001,18181.57,27244371.74999998,3097899.8499999987,272940.4499999999,1047678.55,688477.96,1737369.639999998,3070.0,420633.83
2020-07-28,5465059.110000065,1309183.7199999997,1331318.8299999998,1567600.5500000003,374968.16000000003,33079.100000000006,24168700.58999999,4967027.000000006,277952.99,1845596.6799999992,623070.0800000001,1937460.239999998,2110.0,624461.76
2020-07-29,5765263.600000034,1241118.73,1719704.1000000003,767091.8799999999,331074.11,19964.589999999997,24444865.220000003,2909194.139999999,540480.8899999999,1896254.1099999996,550298.04,2388463.0100000002,10212.98,630722.9500000001
2020-07-30,6141026.370000053,1110395.1100000003,2100421.27,1308998.7200000007,392398.32000000007,25222.050000000003,28919398.55000001,3179525.8899999964,529089.3099999999,1544589.5200000003,543569.7000000001,2090887.8799999969,13548.98,636449.0199999999
2020-07-31,7487140.400000074,1313750.87,1631106.2200000002,852270.8599999998,447237.99000000005,16847.11,33727033.41,3393769.2299999944,203754.86,1037190.0699999997,642559.5899999999,1959416.3799999964,9041.5,1089736.7500000002
2020-08-01,6785666.02000006,1665089.0500000003,1550955.8800000004,655945.56,433182.52000000014,14327.949999999997,19502087.349999998,3009613.2300000004,319108.14999999997,1185390.4499999997,409225.4500000001,1811202.3299999954,24200.0,428590.42
2020-08-02,6006636.9000000935,1829392.4600000002,945500.76,393529.7600000001,402933.48,8741.8,14249955.64000001,2328420.650000001,307811.82000000007,968421.0800000002,477155.78,1814324.619999996,3300.0,536625.52
2020-08-03,5115220.450000042,1040008.0300000004,1726290.8099999998,608687.1400000001,428892.16000000003,12494.499999999996,23068780.5,2989814.5499999966,143837.42,931193.5700000001,423978.7900000001,2221095.270000002,15133.0,197662.35
2020-08-04,5281161.580000053,947746.89,1445786.1700000006,898390.5900000002,396701.20000000007,22866.850000000006,26591405.860000007,2876000.399999999,371603.51999999996,1200277.1599999997,469111.2699999999,1658215.2399999953,41295.98,698236.24
2020-08-05,5427291.490000065,1005984.69,1378949.04,965735.4299999998,308228.43,25774.609999999997,28487572.530000005,2823026.0099999993,257586.03000000003,1149041.3199999996,611385.2799999999,2248302.1599999997,3982.08,323055.06
2020-08-06,5820815.160000098,1141264.1900000002,1074476.0500000003,684022.7499999998,286803.61,37953.590000000004,28118461.869999994,2915345.329999995,601890.2700000003,1102865.53,468262.47000000015,2052830.2099999962,2130.0,431948.77
2020-08-07,6742734.260000099,1977882.6099999999,1302427.27,631987.37,377811.8,7927.470000000001,30640427.24,3059519.469999994,562322.62,1146109.5,525375.63,2218054.0899999933,43268.47,514476.17000000004
2020-08-08,6782248.140000114,1570750.71,1089607.6000000003,489385.1399999999,272847.67,25314.800000000003,14034692.190000001,2385875.1200000006,478226.09,1436305.9500000002,195217.63999999998,1883812.6999999962,1138.0,288760.31
2020-08-09,5811223.860000085,1161334.5100000002,952667.1199999998,472805.57000000007,224762.25999999995,76014.28,11816900.100000003,2279386.98,253055.33,1143035.9200000004,320176.53,1309597.8699999994,3110.0,202449.34
2020-08-10,5652611.800000088,1299122.78,1513306.9700000002,900878.0800000003,322768.27000000014,31572.119999999995,31943563.829999987,3160165.9599999944,268409.9099999999,1369724.1499999997,354128.91,2207192.8399999957,6535.53,570383.53
2020-08-11,5618851.770000072,1109587.61,1658519.699999999,947095.0499999996,329477.94000000006,34753.189999999995,30473157.039999995,3375170.1899999944,263610.43000000005,1177124.49,281279.79999999993,2087488.499999995,7676.54,502219.5399999999
2020-08-12,5616928.2000000775,1945931.59,1867624.8100000008,1256123.6500000018,389299.16000000003,49637.959999999985,32215928.09000001,3585246.4899999932,349949.69,1944840.3899999997,374645.4,1822866.2999999963,3130.65,332869.8
2020-08-13,6272461.070000057,1107306.4100000001,1485784.75,915889.3100000002,387550.3900000001,101525.61000000002,26029634.759999987,3188455.249999998,1135991.6699999997,1162453.7699999996,505992.2899999999,3238012.5000000065,7504.0599999999995,678881.03
2020-08-14,6923683.350000081,1421516.3599999999,1383552.4300000006,892749.1199999995,387943.80000000005,18737.39,35578551.50999999,4389732.669999998,288804.8100000001,1452985.4599999995,406945.61999999994,2900810.359999996,7438.0,595152.7000000001
2020-08-15,7208702.960000105,2948454.3000000003,1789401.33,735580.2,481615.3599999998,21086.879999999994,16957574.58,2867400.1699999957,843905.09,1750216.6099999999,360395.67999999993,2004171.6199999952,5620.0,428151.54
2020-08-16,6261781.8800000865,1718683.5200000003,848185.8099999998,520250.79000000027,341905.27999999997,19785.98,13450303.649999997,2283690.009999996,281152.58999999997,1065263.7599999998,263542.87,2189299.1699999985,6400.0,358300.05
2020-08-17,5612598.060000082,1866513.18,1601761.4200000009,772686.5000000002,365165.38,13235.780000000002,28870218.89,3564484.039999996,412931.23,1405147.3699999994,602594.04,1974058.789999995,26382.989999999998,450248.31
2020-08-18,5394170.320000096,1187580.5999999999,2266943.74,761414.0499999998,382480.9100000001,38811.87999999999,24477642.95,3470402.889999996,413261.80999999994,1276122.8100000003,590675.9600000003,1934910.8899999964,33808.46,808342.8900000001
2020-08-19,5655663.660000097,1087839.37,1033036.0900000003,962539.6999999994,294541.5,13833.81,24631254.80000001,3155889.1899999934,944319.6400000004,1130414.2200000004,582365.1699999999,2066786.1199999957,25094.5,558779.01
2020-08-20,6163670.560000102,1262167.5,1598174.2200000007,1030091.6500000004,267210.14999999997,15555.740000000003,28062085.500000004,3267023.129999997,317754.94000000006,1808359.6700000013,286449.03,2209622.299999993,49735.55,779105.0099999999
2020-08-21,6869933.990000117,1047056.6799999999,1717525.7600000005,1430247.7600000016,327398.8400000001,27781.2,27761592.55,3035982.3900000006,238941.98999999993,1342283.9500000004,534130.7000000002,2866728.1100000013,4053.91,413157.44
2020-08-22,6778067.13000011,1872110.5399999998,1240885.2600000002,734849.5599999998,383121.98,9795.929999999998,13558313.219999999,2391083.2099999986,525602.77,1235571.6700000004,356140.6,2620690.280000002,1340.0,324110.76
2020-08-23,6050201.950000065,1567172.3699999996,1154972.8,457328.30999999994,393587.56000000006,3999.0200000000004,11218740.090000002,2224528.039999998,501235.70999999996,1105413.1800000006,267688.3999999999,1964506.669999997,2205.0,580168.0300000001
2020-08-24,5188114.350000061,1170775.1400000001,1522893.13,798231.81,389996.76999999996,67734.83999999998,26430574.439999998,3094115.789999994,391886.5999999999,1101450.7400000005,531342.9899999999,1766572.2199999967,2210.0,654072.08
2020-08-25,5411347.760000088,1426105.7299999997,2677273.56,1088146.8600000003,458226.8799999999,72509.81999999996,26281270.68000002,2730143.1799999927,438441.08,1419659.08,544021.3300000001,1678627.079999998,3230.0,341419.18
2020-08-26,5621792.440000081,1498787.5599999998,1381184.86,1070272.2899999996,314514.14999999997,23712.36,26454247.08000001,2966657.61,480856.88000000006,1217555.8900000004,655243.73,2180022.2799999947,8798.92,529906.6099999999
2020-08-27,5552963.170000027,1342839.6900000002,1561145.6700000004,870510.5300000004,376213.6999999999,23961.08000000001,27865124.090000004,2966283.2100000014,612099.7799999998,1093621.2899999996,429866.62999999995,1802644.07,8540.529999999999,415022.14999999997
2020-08-28,6789856.230000038,1374422.23,1355945.55,1114533.3299999996,343398.67,34780.85,31769102.329999994,3552256.339999997,642073.94,1174698.67,1029661.9900000001,2558176.819999999,2014.03,470950.63000000006
2020-08-29,6835250.210000055,3167295.8,1203913.5999999996,654267.56,479758.63000000006,32776.09,17649092.660000004,2435778.1599999974,665127.16,1738169.8199999994,349113.49999999994,2249315.979999998,11883.11,427667.0
2020-08-30,6251651.810000031,2016662.7799999998,1236533.7999999998,495105.2600000001,452669.43999999994,32964.61,11148073.599999998,2221614.899999998,531158.2699999999,1406048.8,770983.28,1648476.7299999972,2088.59,700769.9400000001
2020-08-31,5273641.810000039,2426922.61,1295449.1500000001,789880.9999999997,354864.56,12865.670000000002,29680785.000000004,2905793.2899999963,482564.7200000001,955004.9800000001,900892.6399999999,2410984.5499999905,6300.0,403731.4
2020-09-01,5613445.250000067,1470579.4,1137744.5899999999,907201.410000001,260126.22,12633.689999999999,31529750.709999997,2580969.97,497126.6100000002,987036.5100000001,748301.5599999998,1874025.7799999963,18290.0,708048.8700000001
2020-09-02,5045505.210000075,1909290.64,985914.42,793793.8499999997,388933.53,15256.630000000001,25927191.17,2780521.7099999962,427387.92999999993,854107.5099999995,535558.52,1622312.5299999965,1883.0,331183.58999999997
2020-09-03,5419667.090000086,1566463.4300000002,853727.38,827879.9700000001,309644.74,13104.120000000003,27117478.090000004,2456432.2099999962,350109.16,1413103.6900000006,463615.0299999999,2279066.719999997,8736.99,1279393.3400000003
2020-09-04,6399665.97000011,1163903.8900000001,1084139.9600000002,876489.5599999999,425030.37000000005,11898.07,33115735.12000001,2843802.8399999966,309462.89999999997,1668480.199999999,379860.10999999987,2434177.8499999945,3377.53,537995.78
2020-09-05,6453186.790000099,1996057.4000000001,1297243.94,710390.6799999999,321504.88000000006,13572.080000000002,12713251.410000004,2537504.0299999984,297876.2499999999,1759626.1999999993,423315.3200000001,2010569.3599999934,2900.0,650851.1300000001
